,교량명,시도명,시군구명,교량시작점위도,교량시작점경도,교량종료점위도,교량종료점경도,교량높이
3330,용두교(제천),경기도,안성시,37.015965,127.172536,37.015965,127.172536,0.0
3331,용두교(평택),경기도,안성시,37.015965,127.172536,37.015965,127.172536,0.0
3332,만정교(제천),경기도,안성시,37.011538,127.182076,37.011538,127.182076,0.0
3333,만정교(평택),경기도,안성시,37.011538,127.182076,37.011538,127.182076,0.0
3334,유천교(제천),경기도,안성시,37.006817,127.191538,37.006817,127.191538,0.0
3335,유천교(평택),경기도,안성시,37.006817,127.191538,37.006817,127.191538,0.0
3336,마정교(제천),경기도,안성시,37.006817,127.191538,37.006817,127.191538,0.0
3337,마정교(평택),경기도,안성시,37.006817,127.191538,37.006817,127.191538,0.0
3338,야촌교(제천),경기도,안성시,37.000911,127.200074,37.000911,127.200074,0.0
3339,야촌교(평택),경기도,안성시,37.000911,127.200074,37.000911,127.200074,0.0
3340,신두1교(제천),경기도,안성시,36.995109,127.20866399999998,36.995109,127.20866399999998,0.0
3341,신두1교(평택),경기도,안성시,36.995109,127.20866399999998,36.995109,127.20866399999998,0.0
3342,신두2교(제천),경기도,안성시,36.995109,127.20866399999998,36.995109,127.20866399999998,0.0
3343,신두2교(평택),경기도,안성시,36.995109,127.20866399999998,36.995109,127.20866399999998,0.0
3344,한천교(제천),경기도,안성시,36.995109,127.20866399999998,36.995109,127.20866399999998,0.0
3345,한천교(평택),경기도,안성시,36.995109,127.20866399999998,36.995109,127.20866399999998,0.0
3346,당촌교(제천),경기도,안성시,36.991078,127.21867,36.991078,127.21867,0.0
3347,당촌교(평택),경기도,안성시,36.991078,127.21867,36.991078,127.21867,0.0
3348,갈전안성천교(제천),경기도,안성시,36.987478,127.228953,36.987478,127.228953,0.0
3349,갈전안성천교(평택),경기도,안성시,36.987478,127.228953,36.987478,127.228953,0.0
3350,갈전1교(제천),경기도,안성시,36.987478,127.228953,36.987478,127.228953,0.0
3351,갈전1교(평택),경기도,안성시,36.987478,127.228953,36.987478,127.228953,0.0
3352,갈전2교(제천),경기도,안성시,36.987478,127.228953,36.987478,127.228953,0.0
3353,갈전2교(평택),경기도,안성시,36.987478,127.228953,36.987478,127.228953,0.0
3354,갈전육교,경기도,안성시,36.981744,127.237548,36.981744,127.237548,0.0
3355,보체1교(제천),경기도,안성시,36.975363,127.245389,36.975363,127.245389,0.0
3356,보체1교(평택),경기도,안성시,36.975363,127.245389,36.975363,127.245389,0.0
3357,남안성IC교(제천),경기도,안성시,36.975363,127.245389,36.975363,127.245389,0.0
3358,남안성IC교(평택),경기도,안성시,36.975363,127.245389,36.975363,127.245389,0.0
3359,남안성ICR-A교(제천),경기도,안성시,36.975363,127.245389,36.975363,127.245389,0.0
3360,남안성ICR-A교(평택),경기도,안성시,36.975363,127.245389,36.975363,127.245389,0.0
3361,동문육교(부산),경기도,안성시,37.037425,127.13854,37.037425,127.13854,0.0
3362,동문육교(서울0),경기도,안성시,37.037425,127.13854,37.037425,127.13854,0.0
3363,외가천교(부산),경기도,안성시,37.04631,127.136805,37.04631,127.136805,0.0
3364,외가천교(서울0),경기도,안성시,37.04631,127.136805,37.04631,127.136805,0.0
3365,지문육교(부산),경기도,안성시,37.055287,127.13598,37.055287,127.13598,0.0
3366,지문육교(서울),경기도,안성시,37.055287,127.13598,37.055287,127.13598,0.0
3367,원곡육교(부산),경기도,안성시,37.072937,127.132673,37.072937,127.132673,0.0
3368,원곡육교(서울),경기도,안성시,37.072937,127.132673,37.072937,127.132673,0.0
3369,진목육교(부산),경기도,용인시,37.097885,127.11998,37.097885,127.11998,0.0
3370,진목육교(서울),경기도,용인시,37.097885,127.11998,37.097885,127.11998,0.0
3371,진위천교(부산),경기도,용인시 처인구,37.106348,127.116151,37.106348,127.116151,0.0
3372,진위천교(서울),경기도,용인시 처인구,37.106348,127.116151,37.106348,127.116151,0.0
3373,외동천교(부산),경기도,용인시 처인구,37.11477100000001,127.112201,37.11477100000001,127.112201,0.0
3374,외동천교(서울),경기도,용인시 처인구,37.11477100000001,127.112201,37.11477100000001,127.112201,0.0
3375,대원교(부산),경기도,오산시,37.142068,127.084633,37.142068,127.084633,0.0
3376,대원교(서울),경기도,오산시,37.142068,127.084633,37.142068,127.084633,0.0
3377,오산IC육교(부산),경기도,오산시,37.142068,127.084633,37.142068,127.084633,0.0
3378,오산IC육교(서울),경기도,오산시,37.142068,127.084633,37.142068,127.084633,0.0
3379,부산교(부산),경기도,오산시,37.1508,127.084345,37.1508,127.084345,0.0
3380,부산교(서울),경기도,오산시,37.1508,127.084345,37.1508,127.084345,0.0
3381,동탄2교(부산),경기도,오산시,37.159249,127.088217,37.159249,127.088217,0.0
3382,동탄2교(서울0),경기도,오산시,37.159249,127.088217,37.159249,127.088217,0.0
3383,동탄2교(서울1),경기도,오산시,37.159249,127.088217,37.159249,127.088217,0.0
3384,동탄1교(부산),경기도,오산시,37.159249,127.088217,37.159249,127.088217,0.0
3385,동탄1교(서울0),경기도,오산시,37.159249,127.088217,37.159249,127.088217,0.0
3386,동탄1교(서울1),경기도,오산시,37.159249,127.088217,37.159249,127.088217,0.0
3387,송리교(부산),경기도,화성시,37.16769,127.092124,37.16769,127.092124,0.0
3388,송리교(서울0),경기도,화성시,37.16769,127.092124,37.16769,127.092124,0.0
3389,송리교(서울1),경기도,오산시,37.16769,127.092124,37.16769,127.092124,0.0
3390,청계1교(부산),경기도,화성시,37.203048,127.094743,37.203048,127.094743,0.0
3391,청계1교(서울),경기도,화성시,37.203048,127.094743,37.203048,127.094743,0.0
3392,기흥IC10교,경기도,화성시,37.220872,127.1,37.220872,127.1,0.0
3393,기흥IC1교,경기도,용인시 기흥구,37.220872,127.1,37.220872,127.1,0.0
3394,기흥IC2교,경기도,용인시 기흥구,37.220872,127.1,37.220872,127.1,0.0
3395,기흥IC3교,경기도,용인시 기흥구,37.220872,127.1,37.220872,127.1,0.0
3396,기흥IC4교,경기도,용인시 기흥구,37.220872,127.1,37.220872,127.1,0.0
3397,기흥IC5교(진입),경기도,화성군,37.220872,127.1,37.220872,127.1,0.0
3398,기흥IC5교(진출),경기도,화성군,37.220872,127.1,37.220872,127.1,0.0
3399,기흥IC6교,경기도,용인시 기흥구,37.220872,127.1,37.220872,127.1,0.0
3400,기흥IC7교,경기도,화성시,37.220872,127.1,37.220872,127.1,0.0
3401,기흥IC8교,경기도,용인시 기흥구,37.220872,127.1,37.220872,127.1,0.0
3402,기흥IC9교,경기도,용인시 기흥구,37.220872,127.1,37.220872,127.1,0.0
3403,기흥IC교(진입),경기도,화성시,37.220872,127.1,37.220872,127.1,0.0
3404,기흥IC교(진출),경기도,화성시,37.220872,127.1,37.220872,127.1,0.0
3405,기흥교(수원),경기도,용인시 기흥구,37.220872,127.1,37.220872,127.1,0.0
3406,기흥교(용인),경기도,용인시 기흥구,37.220872,127.1,37.220872,127.1,0.0
3407,오산천교(진입),경기도,용인시 기흥구,37.220872,127.1,37.220872,127.1,0.0
3408,오산천교(진출),경기도,용인시 기흥구,37.220872,127.1,37.220872,127.1,0.0
3409,고매교(부산),경기도,용인시 기흥구,37.220872,127.1,37.220872,127.1,0.0
3410,고매교(서울),경기도,용인시 기흥구,37.220872,127.1,37.220872,127.1,0.0
3411,기흥육교(부산),경기도,용인시 기흥구,37.220872,127.1,37.220872,127.1,0.0
3412,기흥육교(서울0),경기도,용인시 기흥구,37.220872,127.1,37.220872,127.1,0.0
3413,기흥육교(서울1),경기도,용인시 기흥구,37.220872,127.1,37.220872,127.1,0.0
3414,삼성고가차도,경기도,용인시 기흥구,37.220872,127.1,37.220872,127.1,0.0
3415,공세2교(부산),경기도,용인시 기흥구,37.228626,127.105739,37.228626,127.105739,0.0
3416,공세2교(서울0),경기도,용인시 기흥구,37.228626,127.105739,37.228626,127.105739,0.0
3417,공세2교(서울1),경기도,용인시 기흥구,37.228626,127.105739,37.228626,127.105739,0.0
3418,공세1교(부산),경기도,용인시 기흥구,37.228626,127.105739,37.228626,127.105739,0.0
3419,공세1교(서울0),경기도,용인시 기흥구,37.228626,127.105739,37.228626,127.105739,0.0
3420,공세1교(서울1),경기도,용인시 기흥구,37.228626,127.105739,37.228626,127.105739,0.0
3421,공세육교(부산),경기도,용인시 기흥구,37.237308,127.1059,37.237308,127.1059,0.0
3422,공세육교(서울),경기도,용인시 기흥구,37.237308,127.1059,37.237308,127.1059,0.0
3423,보평육교(부산),경기도,용인시 기흥구,37.246167,127.103918,37.246167,127.103918,0.0
3424,보평육교(서울),경기도,용인시 기흥구,37.246167,127.103918,37.246167,127.103918,0.0
3425,보평교(부산),경기도,용인시 기흥구,37.255177,127.103859,37.255177,127.103859,0.0
3426,보평교(서울),경기도,용인시 기흥구,37.255177,127.103859,37.255177,127.103859,0.0
3427,수원IC1교,경기도,용인시 기흥구,37.273197,127.103765,37.273197,127.103765,0.0
3428,수원IC2교,경기도,용인시 기흥구,37.264187,127.103812,37.264187,127.103812,0.0
3429,수원IC3교,경기도,용인시 기흥구,37.264187,127.103812,37.264187,127.103812,0.0
3430,수원IC4교,경기도,용인시 기흥구,37.264187,127.103812,37.264187,127.103812,0.0
3431,수원IC5교,경기도,용인시 기흥구,37.264187,127.103812,37.264187,127.103812,0.0
3432,수원IC6교,경기도,용인시 기흥구,37.264187,127.103812,37.264187,127.103812,0.0
3433,수원IC교,경기도,용인시 기흥구,37.264187,127.103812,37.264187,127.103812,0.0
3434,수원육교(부산0),경기도,용인시 기흥구,37.264187,127.103812,37.264187,127.103812,0.0
3435,수원육교(부산1),경기도,용인시 기흥구,37.264187,127.103812,37.264187,127.103812,0.0
3436,수원육교(서울),경기도,용인시 기흥구,37.264187,127.103812,37.264187,127.103812,0.0
3437,영덕교(0),경기도,용인시 기흥구,37.264187,127.103812,37.264187,127.103812,0.0
3438,영덕교(1),경기도,용인시 기흥구,37.264187,127.103812,37.264187,127.103812,0.0
3439,영덕교(2),경기도,용인시 기흥구,37.264187,127.103812,37.264187,127.103812,0.0
3440,영덕교(3),경기도,용인시,37.264187,127.103812,37.264187,127.103812,0.0
3441,하갈교(부산),경기도,용인시 기흥구,37.273197,127.103765,37.273197,127.103765,0.0
3442,하갈교(서울),경기도,용인시 기흥구,37.273197,127.103765,37.273197,127.103765,0.0
3443,신갈2육교(부산),경기도,용인시 기흥구,37.273197,127.103765,37.273197,127.103765,0.0
3444,신갈2육교(서울),경기도,용인시 기흥구,37.273197,127.103765,37.273197,127.103765,0.0
3445,신갈1육교(부산),경기도,용인시 기흥구,37.273197,127.103765,37.273197,127.103765,0.0
3446,신갈1육교(서울),경기도,용인시 기흥구,37.273197,127.103765,37.273197,127.103765,0.0
3447,신갈JCT2교(부산),경기도,용인시 기흥구,37.282208,127.103718,37.282208,127.103718,0.0
3448,신갈JCT2교(서울),경기도,용인시 기흥구,37.282208,127.103718,37.282208,127.103718,0.0
3449,신갈JCT1교(부산),경기도,용인시 기흥구,37.291218,127.103671,37.291218,127.103671,0.0
3450,신갈JCT1교(서울),경기도,용인시 기흥구,37.291218,127.103671,37.291218,127.103671,0.0
3451,풍덕천교(부산),경기도,용인시 기흥구,37.32725900000001,127.103484,37.32725900000001,127.103484,0.0
3452,풍덕천교(서울),경기도,용인시 기흥구,37.32725900000001,127.103484,37.32725900000001,127.103484,0.0
3453,죽전육교(부산),경기도,용인시 수지구,37.336269,127.103437,37.336269,127.103437,0.0
3454,죽전육교(서울),경기도,용인시 수지구,37.336269,127.103437,37.336269,127.103437,0.0
3455,금곡교(부산0),경기도,성남시 분당구,37.345279,127.103391,37.345279,127.103391,0.0
3456,금곡교(부산1),경기도,성남시 분당구,37.345279,127.103391,37.345279,127.103391,0.0
3457,금곡교(서울0),경기도,성남시 분당구,37.345279,127.103391,37.345279,127.103391,0.0
3458,금곡교(서울1),경기도,성남시 분당구,37.345279,127.103391,37.345279,127.103391,0.0
3459,금곡육교(부산),경기도,성남시 분당구,37.354289,127.103344,37.354289,127.103344,0.0
3460,금곡육교(서울),경기도,성남시 분당구,37.354289,127.103344,37.354289,127.103344,0.0
3461,궁내2교(부산0),경기도,성남시 분당구,37.363299,127.103279,37.363299,127.103279,0.0
3462,궁내2교(부산1),경기도,성남시 분당구,37.363299,127.103279,37.363299,127.103279,0.0
3463,궁내2교(부산2),경기도,성남시 분당구,37.363299,127.103279,37.363299,127.103279,0.0
3464,궁내2교(서울0),경기도,성남시 분당구,37.363299,127.103279,37.363299,127.103279,0.0
3465,궁내2교(서울1),경기도,성남시 분당구,37.363299,127.103279,37.363299,127.103279,0.0
3466,궁내1교(부산0),경기도,성남시 분당구,37.372309,127.10325,37.372309,127.10325,0.0
3467,궁내1교(부산1),경기도,성남시 분당구,37.372309,127.10325,37.372309,127.10325,0.0
3468,궁내1교(서울),경기도,성남시 분당구,37.372309,127.10325,37.372309,127.10325,0.0
3469,판교3교(부산0),경기도,성남시 분당구,37.381319,127.103203,37.381319,127.103203,0.0
3470,판교3교(부산1),경기도,성남시 분당구,37.381319,127.103203,37.381319,127.103203,0.0
3471,판교3교(서울0),경기도,성남시 분당구,37.381319,127.103203,37.381319,127.103203,0.0
3472,판교3교(서울1),경기도,성남시 분당구,37.381319,127.103203,37.381319,127.103203,0.0
3473,판교2교(부산),경기도,성남시 분당구,37.390265,127.102032,37.390265,127.102032,0.0
3474,판교2교(서울),경기도,성남시 분당구,37.390265,127.102032,37.390265,127.102032,0.0
3475,판교1교(부산0),경기도,성남시 분당구,37.399174,127.100343,37.399174,127.100343,0.0
3476,판교1교(부산1),경기도,성남시 분당구,37.399174,127.100343,37.399174,127.100343,0.0
3477,판교1교(서울),경기도,성남시 분당구,37.399174,127.100343,37.399174,127.100343,0.0
3478,판교IC램프E교(부산),경기도,성남시 분당구,37.399174,127.100343,37.399174,127.100343,0.0
3479,판교IC램프E교(서울),경기도,성남시 분당구,37.399174,127.100343,37.399174,127.100343,0.0
3480,판교IC1교,경기도,성남시 분당구,37.399174,127.100343,37.399174,127.100343,0.0
3481,판교IC2교,경기도,성남시 분당구,37.399174,127.100343,37.399174,127.100343,0.0
3482,판교IC3교,경기도,성남시 분당구,37.399174,127.100343,37.399174,127.100343,0.0
3483,판교IC교,경기도,성남시 분당구,37.399174,127.100343,37.399174,127.100343,0.0
3484,내동교(부산0),경기도,성남시 분당구,37.399174,127.100343,37.399174,127.100343,0.0
3485,내동교(부산1),경기도,성남시 분당구,37.399174,127.100343,37.399174,127.100343,0.0
3486,내동교(부산2),경기도,성남시 분당구,37.399174,127.100343,37.399174,127.100343,0.0
3487,내동교(서울0),경기도,성남시 분당구,37.399174,127.100343,37.399174,127.100343,0.0
3488,내동교(서울1),경기도,성남시 분당구,37.399174,127.100343,37.399174,127.100343,0.0
3489,내동교(서울2),경기도,성남시 분당구,37.399174,127.100343,37.399174,127.100343,0.0
3490,판교JCT육교(부산),경기도,성남시 수정구,37.406461,127.09392,37.406461,127.09392,0.0
3491,판교JCT육교(서울0),경기도,성남시 수정구,37.406461,127.09392,37.406461,127.09392,0.0
3492,판교JCT육교(서울1),경기도,성남시 수정구,37.406461,127.09392,37.406461,127.09392,0.0
3493,외동교(부산),경기도,성남시 수정구,37.406461,127.09392,37.406461,127.09392,0.0
3494,외동교(서울0),경기도,성남시 수정구,37.406461,127.09392,37.406461,127.09392,0.0
3495,외동교(서울1),경기도,성남시 수정구,37.406461,127.09392,37.406461,127.09392,0.0
3496,금토교(부산),경기도,성남시 수정구,37.406461,127.09392,37.406461,127.09392,0.0
3497,금토교(서울),경기도,성남시 수정구,37.406461,127.09392,37.406461,127.09392,0.0
3498,금토JCTRamp-A교,경기도,성남시 수정구,37.420505,127.079766,37.420505,127.079766,0.0
3499,상적교(부산0),경기도,성남시 수정구,37.42753,127.072691,37.42753,127.072691,0.0
3500,상적교(부산1),경기도,성남시 수정구,37.42753,127.072691,37.42753,127.072691,0.0
3501,상적교(서울0),경기도,성남시 수정구,37.42753,127.072691,37.42753,127.072691,0.0
3502,상적교(서울1),경기도,성남시 수정구,37.42753,127.072691,37.42753,127.072691,0.0
3503,상적교(서울2),경기도,성남시 수정구,37.42753,127.072691,37.42753,127.072691,0.0
3504,신갈JCT3육교,경기도,용인시 기흥구,37.291218,127.103671,37.291218,127.103671,0.0
3505,신갈JCT4육교,경기도,용인시 기흥구,37.291218,127.103671,37.291218,127.103671,0.0
3506,동문육교(서울1),경기도,안성군,37.037425,127.13854,37.037425,127.13854,0.0
3507,외가천교(서울1),경기도,안성군,37.04631,127.136805,37.04631,127.136805,0.0
3508,안성JCT4교,경기도,안성군,37.04631,127.136805,37.04631,127.136805,0.0
3509,안성JCT3교,경기도,안성군,37.037425,127.13854,37.037425,127.13854,0.0
3510,판교IC4교,경기도,성남시 분당구,37.399174,127.100343,37.399174,127.100343,0.0
3511,금토JCTRamp-B교,경기도,성남시 수정구,37.420505,127.079766,37.420505,127.079766,0.0
3512,목동1교,경기도,이천시,37.255319,127.413668,37.255319,127.413668,0.0
3513,목동교,경기도,이천시,37.263337,127.408587,37.263337,127.408587,0.0
3514,목리1교(이천),경기도,이천시,37.2696,127.400577,37.2696,127.400577,0.0
3515,목리1교(하남),경기도,이천시,37.2696,127.400577,37.2696,127.400577,0.0
3516,서이천IC3교,경기도,이천시,37.276228,127.392944,37.276228,127.392944,0.0
3517,장암1교(이천),경기도,이천시,37.276228,127.392944,37.276228,127.392944,0.0
3518,장암1교(하남),경기도,이천시,37.276228,127.392944,37.276228,127.392944,0.0
3519,서이천IC2교,경기도,이천시,37.276228,127.392944,37.276228,127.392944,0.0
3520,장암2교(이천),경기도,이천군,37.276228,127.392944,37.276228,127.392944,0.0
3521,장암2교(하남),경기도,이천군,37.276228,127.392944,37.276228,127.392944,0.0
3522,고척3교(이천),경기도,이천시,37.290437,127.379108,37.290437,127.379108,0.0
3523,고척3교(하남),경기도,이천시,37.290437,127.379108,37.290437,127.379108,0.0
3524,고척2교(이천),경기도,이천시,37.290437,127.379108,37.290437,127.379108,0.0
3525,고척2교(하남),경기도,이천시,37.290437,127.379108,37.290437,127.379108,0.0
3526,고척1교(이천),경기도,이천군,37.29632,127.370718,37.29632,127.370718,0.0
3527,고척1교(하남),경기도,이천시,37.29632,127.370718,37.29632,127.370718,0.0
3528,용면3교(이천),경기도,이천시,37.29632,127.370718,37.29632,127.370718,0.0
3529,용면3교(하남0),경기도,이천시,37.29632,127.370718,37.29632,127.370718,0.0
3530,용면3교(하남1),경기도,이천군,37.29632,127.370718,37.29632,127.370718,0.0
3531,용면2교(이천),경기도,이천시,37.301769,127.361806,37.301769,127.361806,0.0
3532,용면2교(하남),경기도,이천시,37.301769,127.361806,37.301769,127.361806,0.0
3533,진우1교(이천),경기도,광주시,37.329864,127.334487,37.329864,127.334487,0.0
3534,진우1교(하남),경기도,광주시,37.329864,127.334487,37.329864,127.334487,0.0
3535,진우교(이천),경기도,광주시,37.329864,127.334487,37.329864,127.334487,0.0
3536,진우교(하남),경기도,광주시,37.329864,127.334487,37.329864,127.334487,0.0
3537,노곡천1교(이천),경기도,광주시,37.336949,127.327546,37.336949,127.327546,0.0
3538,노곡천1교(하남),경기도,광주시,37.336949,127.327546,37.336949,127.327546,0.0
3539,궁평1교(이천),경기도,광주시,37.336949,127.327546,37.336949,127.327546,0.0
3540,궁평1교(하남),경기도,광주시,37.336949,127.327546,37.336949,127.327546,0.0
3541,곤지암교(이천),경기도,광주시,37.354145,127.320835,37.354145,127.320835,0.0
3542,곤지암교(하남),경기도,광주시,37.354145,127.320835,37.354145,127.320835,0.0
3543,삼리1교(이천),경기도,광주시,37.354145,127.320835,37.354145,127.320835,0.0
3544,삼리1교(하남),경기도,광주시,37.354145,127.320835,37.354145,127.320835,0.0
3545,삼리교(이천),경기도,광주시,37.362896,127.318287,37.362896,127.318287,0.0
3546,삼리교(하남),경기도,광주시,37.362896,127.318287,37.362896,127.318287,0.0
3547,곤지암천1교(이천),경기도,광주시,37.362896,127.318287,37.362896,127.318287,0.0
3548,곤지암천1교(하남),경기도,광주시,37.362896,127.318287,37.362896,127.318287,0.0
3549,늑현교(이천),경기도,광주시,37.362896,127.318287,37.362896,127.318287,0.0
3550,늑현교(하남),경기도,광주시,37.362896,127.318287,37.362896,127.318287,0.0
3551,초월1교(이천),경기도,광주시,37.380842,127.31614,37.380842,127.31614,0.0
3552,초월1교(하남),경기도,광주시,37.380842,127.31614,37.380842,127.31614,0.0
3553,선동1교(이천),경기도,광주시,37.380842,127.31614,37.380842,127.31614,0.0
3554,선동1교(하남),경기도,광주시,37.380842,127.31614,37.380842,127.31614,0.0
3555,신월1교(이천),경기도,광주시,37.415016,127.302712,37.415016,127.302712,0.0
3556,신월1교(하남),경기도,광주시,37.415016,127.302712,37.415016,127.302712,0.0
3557,신월천1교(이천),경기도,광주군,37.415016,127.302712,37.415016,127.302712,0.0
3558,신월천1교(하남),경기도,광주시,37.415016,127.302712,37.415016,127.302712,0.0
3559,지월1교(이천),경기도,광주시,37.423375,127.298523,37.423375,127.298523,0.0
3560,지월1교(하남),경기도,광주시,37.423375,127.298523,37.423375,127.298523,0.0
3561,경안천1교(이천),경기도,광주시,37.432113,127.29586299999998,37.432113,127.29586299999998,0.0
3562,경안천1교(하남),경기도,광주시,37.432113,127.29586299999998,37.432113,127.29586299999998,0.0
3563,번천5교(이천),경기도,광주시,37.439368,127.289351,37.439368,127.289351,0.0
3564,번천5교(하남),경기도,광주시,37.439368,127.289351,37.439368,127.289351,0.0
3565,번천4교(이천),경기도,광주시,37.44472,127.280278,37.44472,127.280278,0.0
3566,번천4교(하남),경기도,광주시,37.44472,127.280278,37.44472,127.280278,0.0
3567,번천교(이천),경기도,광주시,37.450058,127.271173,37.450058,127.271173,0.0
3568,번천교(하남),경기도,광주시,37.450058,127.271173,37.450058,127.271173,0.0
3569,천진암교(이천),경기도,광주시,37.452869,127.260476,37.452869,127.260476,0.0
3570,천진암교(하남),경기도,광주군,37.452869,127.260476,37.452869,127.260476,0.0
3571,엄미4교(이천),경기도,광주군,37.469027,127.25281499999998,37.469027,127.25281499999998,0.0
3572,엄미4교(하남),경기도,광주군,37.469027,127.25281499999998,37.469027,127.25281499999998,0.0
3573,엄미교(이천),경기도,광주시,37.476528,127.246579,37.476528,127.246579,0.0
3574,엄미교(하남),경기도,광주시,37.476528,127.246579,37.476528,127.246579,0.0
3575,호법5육교(강릉0),경기도,이천시,37.240676,127.425507,37.240676,127.425507,0.0
3576,호법5육교(강릉1),경기도,이천시,37.240676,127.425507,37.240676,127.425507,0.0
3577,호법4육교(강릉0),경기도,이천시,37.240676,127.425507,37.240676,127.425507,0.0
3578,호법4육교(강릉1),경기도,이천시,37.240676,127.425507,37.240676,127.425507,0.0
3579,장암천교(남이0),경기도,이천시,37.240676,127.425507,37.240676,127.425507,0.0
3580,장암천교(남이1),경기도,이천시,37.240676,127.425507,37.240676,127.425507,0.0
3581,장암천교(남이2),경기도,이천시,37.240676,127.425507,37.240676,127.425507,0.0
3582,장암천교(남이3),경기도,이천시,37.240676,127.425507,37.240676,127.425507,0.0
3583,장암천교(하남0),경기도,이천시,37.240676,127.425507,37.240676,127.425507,0.0
3584,장암천교(하남1),경기도,이천시,37.240676,127.425507,37.240676,127.425507,0.0
3585,안평육교(남이0),경기도,이천시,37.240676,127.425507,37.240676,127.425507,0.0
3586,안평육교(남이1),경기도,이천시,37.240676,127.425507,37.240676,127.425507,0.0
3587,안평육교(하남0),경기도,이천시,37.240676,127.425507,37.240676,127.425507,0.0
3588,안평육교(하남1),경기도,이천시,37.240676,127.425507,37.240676,127.425507,0.0
3589,목리교(남이),경기도,이천시,37.26957,127.39968,37.26957,127.39968,0.0
3590,목리교(하남),경기도,이천시,37.26957,127.39968,37.26957,127.39968,0.0
3591,서이천IC4교(남이),경기도,이천시,37.276325,127.392217,37.276325,127.392217,0.0
3592,서이천IC4교(하남),경기도,이천시,37.276325,127.392217,37.276325,127.392217,0.0
3593,서이천IC5교,경기도,이천시,37.276325,127.392217,37.276325,127.392217,0.0
3594,장암천1교(남이),경기도,이천시,37.276325,127.392217,37.276325,127.392217,0.0
3595,장암천1교(하남),경기도,이천시,37.276325,127.392217,37.276325,127.392217,0.0
3596,서이천IC교(남이),경기도,이천시,37.276325,127.392217,37.276325,127.392217,0.0
3597,서이천IC교(하남),경기도,이천시,37.276325,127.392217,37.276325,127.392217,0.0
3598,장암교(남이),경기도,이천시,37.276325,127.392217,37.276325,127.392217,0.0
3599,장암교(하남),경기도,이천시,37.276325,127.392217,37.276325,127.392217,0.0
3600,서이천IC1교,경기도,이천시,37.276325,127.392217,37.276325,127.392217,0.0
3601,고척교(남이),경기도,이천시,37.290488,127.378299,37.290488,127.378299,0.0
3602,고척교(하남),경기도,이천시,37.290488,127.378299,37.290488,127.378299,0.0
3603,용면1교(남이),경기도,이천시,37.295461,127.369259,37.295461,127.369259,0.0
3604,용면1교(하남),경기도,이천시,37.295461,127.369259,37.295461,127.369259,0.0
3605,용면교(남이),경기도,이천시,37.301118,127.361162,37.301118,127.361162,0.0
3606,용면교(하남),경기도,이천시,37.301118,127.361162,37.301118,127.361162,0.0
3607,진우육교(남이),경기도,광주시,37.32945,127.334422,37.32945,127.334422,0.0
3608,진우육교(하남),경기도,광주시,37.32945,127.334422,37.32945,127.334422,0.0
3609,노곡천교(남이),경기도,광주시,37.336496,127.327415,37.336496,127.327415,0.0
3610,노곡천교(하남),경기도,광주시,37.336496,127.327415,37.336496,127.327415,0.0
3611,궁평교(남이),경기도,광주시,37.336496,127.327415,37.336496,127.327415,0.0
3612,궁평교(하남),경기도,광주시,37.336496,127.327415,37.336496,127.327415,0.0
3613,곤지암2육교(남이),경기도,광주시,37.353643,127.320539,37.353643,127.320539,0.0
3614,곤지암2육교(하남),경기도,광주시,37.353643,127.320539,37.353643,127.320539,0.0
3615,곤지암1육교(남이),경기도,광주시,37.353643,127.320539,37.353643,127.320539,0.0
3616,곤지암1육교(하남0),경기도,광주시,37.353643,127.320539,37.353643,127.320539,0.0
3617,곤지암1육교(하남1),경기도,광주시,37.353643,127.320539,37.353643,127.320539,0.0
3618,삼리2육교(남이),경기도,광주시,37.353643,127.320539,37.353643,127.320539,0.0
3619,삼리2육교(하남),경기도,광주시,37.353643,127.320539,37.353643,127.320539,0.0
3620,곤지암3육교,경기도,광주시,37.353643,127.320539,37.353643,127.320539,0.0
3621,삼리1육교(남이),경기도,광주시,37.36239000000001,127.317959,37.36239000000001,127.317959,0.0
3622,삼리1육교(하남),경기도,광주시,37.36239000000001,127.317959,37.36239000000001,127.317959,0.0
3623,곤지암천교(남이),경기도,광주시,37.36239000000001,127.317959,37.36239000000001,127.317959,0.0
3624,곤지암천교(하남),경기도,광주시,37.36239000000001,127.317959,37.36239000000001,127.317959,0.0
3625,늑현육교(남이),경기도,광주시,37.36239000000001,127.317959,37.36239000000001,127.317959,0.0
3626,늑현육교(하남),경기도,광주시,37.36239000000001,127.317959,37.36239000000001,127.317959,0.0
3627,초월교(남이),경기도,광주시,37.380331,127.315818,37.380331,127.315818,0.0
3628,초월교(하남),경기도,광주시,37.380331,127.315818,37.380331,127.315818,0.0
3629,선동교(남이),경기도,광주시,37.380331,127.315818,37.380331,127.315818,0.0
3630,선동교(하남),경기도,광주시,37.380331,127.315818,37.380331,127.315818,0.0
3631,신월교(남이),경기도,광주시,37.414425,127.302273,37.414425,127.302273,0.0
3632,신월교(하남),경기도,광주시,37.414425,127.302273,37.414425,127.302273,0.0
3633,신월천교(남이),경기도,광주시,37.414425,127.302273,37.414425,127.302273,0.0
3634,신월천교(하남),경기도,광주시,37.414425,127.302273,37.414425,127.302273,0.0
3635,지월교(남이),경기도,광주시,37.422788,127.298141,37.422788,127.298141,0.0
